Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)_scaled,NO2(GT)_scaled,NOx(GT)_scaled,C6H6(GT)_scaled,pollution_score,hour,hour_weight,contextual_pollution_score,multi_pollutant_exposure,risk_level,exposure_trend,rising_exposure,high_exposure_flag,persistent_high_exposure,dominant_pollutant,alert,recommendation
2004-03-13 15:00:00,2.0,1240.0,108.0,9.2,947.0,119.0,1049.0,116.0,1532.0,947.0,18.4,33.6,0.7042,0.16101694915254236,0.33727810650887574,0.07921462423832092,0.1430817610062893,0.18104461963381974,15,1.0,0.18104461963381974,1.5086371891429113,High,-0.1762310884356968,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-13 16:00:00,2.5,1306.0,111.0,10.2,987.0,138.0,1004.0,124.0,1554.0,1078.0,17.6,35.1,0.7012,0.20338983050847456,0.3609467455621302,0.09207853757616791,0.15880503144654087,0.20603427622642506,16,1.0,0.20603427622642506,1.3860859505194778,High,-0.12255123862343353,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-13 17:00:00,2.3,1326.0,97.0,10.6,1000.0,148.0,976.0,125.0,1602.0,1084.0,16.7,37.8,0.7117,0.18644067796610167,0.363905325443787,0.09884901828029789,0.1650943396226415,0.20463965724538002,17,1.4,0.286495520143532,1.3554244414399967,High,-0.030661509079481064,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-13 18:00:00,3.2,1473.0,191.0,15.5,1163.0,227.0,831.0,148.0,1779.0,1395.0,16.1,41.0,0.7451,0.2627118644067797,0.43195266272189353,0.15233581584292485,0.24213836477987422,0.27331335191921335,18,1.4,0.38263869268689865,1.4476507429877101,High,0.09222630154771339,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-13 19:00:00,4.2,1609.0,258.0,19.6,1286.0,277.0,758.0,165.0,1922.0,1612.0,15.8,42.4,0.7569,0.3474576271186441,0.4822485207100592,0.18618821936357483,0.3066037735849057,0.3326672278709829,19,1.4,0.46573411901937606,1.690580763287639,Very High,0.24293002029992894,True,True,False,NO2,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NO2. Monitor conditions closely and limit prolonged exposure."
2004-03-13 20:00:00,4.2,1611.0,284.0,19.2,1274.0,279.0,754.0,161.0,1915.0,1697.0,15.7,44.1,0.7786,0.3474576271186441,0.47041420118343197,0.18754231550440081,0.300314465408805,0.3287893103893124,20,1.4,0.46030503454503735,1.9822522622550889,Very High,0.2916714989674498,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-03-13 21:00:00,4.2,1621.0,269.0,18.3,1247.0,283.0,762.0,159.0,1860.0,1886.0,15.3,46.8,0.8091,0.3474576271186441,0.4644970414201184,0.19025050778605282,0.2861635220125786,0.32515687983965175,21,1.4,0.4552196317755124,2.2564272743967817,Very High,0.2741750121416928,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-03-13 22:00:00,3.1,1444.0,180.0,13.1,1089.0,214.0,844.0,143.0,1748.0,1624.0,14.6,48.6,0.806,0.25423728813559326,0.4171597633136095,0.14353419092755587,0.20440251572327042,0.2573251781456234,22,1.0,0.2573251781456234,2.30771817631598,Very High,0.05129090191919827,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-13 23:00:00,2.6,1418.0,116.0,10.9,1010.0,172.0,892.0,130.0,1603.0,1536.0,14.7,49.3,0.8193,0.211864406779661,0.378698224852071,0.11509817197020987,0.169811320754717,0.22097068539041193,23,1.0,0.22097068539041193,2.2421933415628597,Very High,-0.06552483475312032,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-14 00:00:00,2.9,1534.0,93.0,11.0,1013.0,190.0,889.0,129.0,1611.0,1535.0,13.9,53.6,0.8498,0.23728813559322032,0.37573964497041423,0.12728503723764387,0.17138364779874213,0.23121934078972903,0,0.8,0.18497547263178324,2.0445301215077443,Very High,-0.19766322005511539,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-14 01:00:00,2.8,1484.0,131.0,11.9,1045.0,174.0,880.0,119.0,1624.0,1530.0,14.6,51.5,0.8536,0.22881355932203387,0.34615384615384615,0.11645226811103587,0.18553459119496857,0.22140251460182436,1,0.8,0.1771220116814595,1.7559180141698278,Very High,-0.2886121073379164,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-14 02:00:00,2.5,1367.0,92.0,8.6,925.0,128.0,953.0,104.0,1543.0,1337.0,12.5,58.9,0.8537,0.20338983050847456,0.3017751479289941,0.08530805687203791,0.13364779874213836,0.18451731010122804,2,0.8,0.14761384808098243,1.443226827705773,High,-0.3126911864640549,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-14 03:00:00,2.4,1344.0,132.0,9.7,968.0,99.0,921.0,93.0,1620.0,1278.0,11.6,63.4,0.8674,0.19491525423728812,0.2692307692307693,0.06567366283006093,0.1509433962264151,0.172389363531677,3,0.8,0.1379114908253416,1.1259186867556021,High,-0.3173081409501708,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 04:00:00,1.7999999999999998,1130.0,56.0,5.2,773.0,70.0,1130.0,82.0,1452.0,1051.0,12.1,61.1,0.8603,0.14406779661016947,0.23668639053254437,0.046039268788083954,0.08018867924528303,0.1299394896622645,4,0.8,0.10395159172981161,0.9725451003397902,Moderate,-0.1533735864158119,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 05:00:00,1.2,1062.0,32.0,3.7,691.0,53.0,1272.0,70.0,1377.0,929.0,11.5,63.1,0.8533,0.09322033898305083,0.20118343195266272,0.034529451591062965,0.05660377358490566,0.0982150772978278,5,0.8,0.07857206183826225,0.8301464767876406,Moderate,-0.1423986235521496,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 06:00:00,1.0,1076.0,29.0,2.5,618.0,44.0,1395.0,63.0,1333.0,872.0,11.6,62.2,0.8473,0.07627118644067796,0.1804733727810651,0.02843601895734597,0.03773584905660377,0.0826558736781269,6,1.0,0.0826558736781269,0.7278268778339843,Moderate,-0.10231959895365639,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 07:00:00,0.9,1028.0,27.0,2.4,615.0,74.0,1384.0,67.0,1340.0,853.0,10.4,67.6,0.853,0.06779661016949153,0.1923076923076923,0.04874746106973595,0.036163522012578615,0.08783547579772023,7,1.3,0.11418611853703631,0.6648909846895611,Low,-0.06293589314442316,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 08:00:00,1.4,1155.0,36.0,4.2,722.0,101.0,1225.0,84.0,1414.0,959.0,11.6,62.7,0.853,0.11016949152542371,0.24260355029585798,0.06702775897088693,0.06446540880503145,0.12335175653531961,8,1.3,0.1603572834959155,0.6776344201044942,Low,0.012743435414933058,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 09:00:00,1.6,1235.0,57.0,6.4,828.0,118.0,1055.0,83.0,1527.0,1093.0,12.4,60.0,0.8627,0.1271186440677966,0.23964497041420119,0.07853757616790791,0.09905660377358491,0.13749255062058324,9,1.3,0.17874031580675823,0.7184632450859108,Moderate,0.0408288249814166,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 10:00:00,2.2,1332.0,129.0,8.6,923.0,144.0,952.0,98.0,1614.0,1225.0,14.5,53.1,0.8728,0.17796610169491525,0.28402366863905326,0.0961408259986459,0.13364779874213836,0.17516051391632703,10,1.3,0.22770866809122514,0.8422203214473243,Moderate,0.12375707636141353,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 11:00:00,2.8,1445.0,148.0,10.9,1009.0,176.0,878.0,114.0,1696.0,1355.0,16.9,46.1,0.8789,0.22881355932203387,0.33136094674556216,0.11780636425186188,0.169811320754717,0.21489815969690956,11,1.0,0.21489815969690956,0.9785464193059716,Moderate,0.13632609785864735,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 12:00:00,2.8,1416.0,145.0,10.7,1002.0,161.0,907.0,119.0,1677.0,1262.0,19.3,38.3,0.8474,0.22881355932203387,0.34615384615384615,0.10765064319566689,0.16666666666666666,0.21542852346732175,12,1.0,0.21542852346732175,1.1113190690951664,High,0.13277264978919479,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 13:00:00,2.0,1281.0,93.0,7.5,880.0,113.0,1084.0,104.0,1525.0,980.0,21.2,31.4,0.7812,0.16101694915254236,0.3017751479289941,0.07515233581584292,0.11635220125786164,0.1658073959335443,13,1.0,0.1658073959335443,1.1629403464916745,High,0.051621277396508125,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 14:00:00,1.8,1207.0,84.0,7.5,879.0,103.0,1104.0,102.0,1490.0,872.0,21.4,30.2,0.7616,0.1440677966101695,0.2958579881656805,0.06838185511171292,0.11635220125786164,0.15755074005397152,14,1.0,0.15755074005397152,1.1601338030497306,High,-0.002806543441943976,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 15:00:00,1.9,1258.0,99.0,8.2,906.0,112.0,1081.0,107.0,1511.0,900.0,21.9,29.0,0.7525,0.15254237288135591,0.31065088757396453,0.07447528774542991,0.12735849056603774,0.16751595380746293,15,1.0,0.16751595380746293,1.1489094410504352,High,-0.01122436199929533,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 16:00:00,3.0,1458.0,150.0,11.9,1045.0,170.0,974.0,129.0,1646.0,1099.0,22.2,28.4,0.7516,0.24576271186440676,0.37573964497041423,0.11374407582938388,0.18553459119496857,0.23320666199826529,16,1.0,0.23320666199826529,1.1544074349574753,High,0.0054979939070400885,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 17:00:00,2.9,1438.0,156.0,12.0,1051.0,180.0,943.0,128.0,1668.0,1206.0,21.3,30.8,0.7696,0.23728813559322032,0.3727810650887574,0.12051455653351387,0.18710691823899372,0.23193172973133264,17,1.4,0.32470442162386565,1.2642136968844313,High,0.10980626192695597,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 18:00:00,2.5,1478.0,122.0,12.2,1055.0,160.0,929.0,121.0,1671.0,1262.0,19.7,36.7,0.8307,0.20338983050847456,0.3520710059171598,0.10697359512525388,0.190251572327044,0.21382841387855459,18,1.4,0.2993597794299764,1.3481449528470861,High,0.08393125596265483,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-14 19:00:00,4.6,1808.0,262.0,20.6,1312.0,261.0,753.0,157.0,1993.0,1698.0,18.4,41.7,0.8732,0.3813559322033898,0.45857988165680474,0.17535545023696683,0.32232704402515727,0.3373560214394913,19,1.4,0.47229843001528776,1.6546359869288294,Very High,0.3064910340817433,True,True,False,NO2,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NO2. Monitor conditions closely and limit prolonged exposure."
2004-03-14 20:00:00,5.9,1898.0,341.0,23.1,1381.0,325.0,681.0,173.0,2103.0,1905.0,17.6,46.1,0.921,0.4915254237288136,0.5059171597633135,0.21868652674339878,0.3616352201257862,0.4009355927704794,20,1.4,0.5613098298786712,2.058395076753529,Very High,0.40375908982469944,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-03-14 21:00:00,3.4,1560.0,214.0,14.7,1140.0,217.0,784.0,146.0,1818.0,1648.0,16.7,49.6,0.932,0.2796610169491525,0.4260355029585799,0.14556533513879485,0.22955974842767293,0.27271046429462403,21,1.4,0.38179465001247365,2.27267377295854,Very High,0.21427869620501117,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-14 22:00:00,2.1,1324.0,100.0,9.0,940.0,146.0,924.0,121.0,1587.0,1423.0,16.3,51.0,0.9341,0.1694915254237288,0.3520710059171598,0.09749492213947189,0.139937106918239,0.19122636102492435,22,1.0,0.19122636102492435,2.230693471985199,Very High,-0.041980300973341045,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-14 23:00:00,2.2,1349.0,79.0,8.8,933.0,152.0,933.0,119.0,1617.0,1349.0,14.7,55.9,0.9314,0.17796610169491525,0.34615384615384615,0.10155721056194988,0.1367924528301887,0.1926760852534613,23,1.0,0.1926760852534613,2.0986651356147945,Very High,-0.13202833637040445,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-15 00:00:00,1.8,1239.0,66.0,7.4,872.0,104.0,985.0,99.0,1547.0,1250.0,14.8,54.7,0.9164,0.1440677966101695,0.2869822485207101,0.06905890318212593,0.11477987421383648,0.15518660175152715,0,0.8,0.12414928140122172,1.92345463758604,Very High,-0.17521049802875455,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-15 01:00:00,1.8,1239.0,73.0,6.9,853.0,106.0,1010.0,93.0,1543.0,1174.0,14.0,57.0,0.9094,0.1440677966101695,0.2692307692307693,0.07041299932295192,0.1069182389937107,0.14951492892022328,1,0.8,0.11961194313617862,1.5707681507069309,Very High,-0.3526864868791091,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-15 02:00:00,1.8,1224.0,66.0,7.0,855.0,108.0,998.0,88.0,1566.0,1149.0,13.4,61.3,0.9361,0.1440677966101695,0.25443786982248523,0.07176709546377792,0.10849056603773585,0.1464696935121638,2,0.8,0.11717575480973104,1.1266340756379907,High,-0.4441340750689402,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-15 03:00:00,1.1,1078.0,44.0,4.4,734.0,87.0,1128.0,79.5,1487.0,1021.0,12.6,63.5,0.923,0.0847457627118644,0.22928994082840237,0.05754908598510494,0.06761006289308177,0.1106554980955525,3,0.8,0.088524398476442,0.8333638241019591,Moderate,-0.2932702515360316,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-15 04:00:00,1.05,1078.0,44.0,4.0,711.0,66.0,1150.0,71.0,1468.0,1013.0,12.3,65.4,0.9351,0.08050847457627118,0.20414201183431951,0.043331076506431955,0.06132075471698113,0.09828496540146545,4,0.8,0.07862797232117236,0.720765435398207,Moderate,-0.11259838870375205,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-15 05:00:00,1.0,1075.0,39.0,3.9,703.0,88.0,1156.0,74.0,1464.0,1010.0,11.9,67.4,0.9375,0.07627118644067796,0.21301775147928995,0.05822613405551794,0.059748427672955975,0.10264201285049655,5,0.8,0.08211361028039725,0.6102029604251429,Low,-0.11056247497306415,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-15 06:00:00,1.4,1157.0,51.0,6.4,830.0,138.0,1030.0,80.0,1584.0,1083.0,11.4,70.5,0.9475,0.11016949152542371,0.23076923076923075,0.09207853757616791,0.09905660377358491,0.13357411029869376,6,1.0,0.13357411029869376,0.619627789322615,Low,0.009424828897472093,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-15 07:00:00,2.2,1314.0,107.0,9.7,966.0,228.0,897.0,89.0,1710.0,1235.0,11.3,70.2,0.9401,0.17796610169491525,0.25739644970414205,0.15301286391333785,0.1509433962264151,0.18618083815812758,7,1.3,0.24203508960556586,0.7420509357920022,Moderate,0.12242314646938723,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-15 08:00:00,5.5,1797.0,336.0,25.9,1451.0,360.0,652.0,114.0,2323.0,1680.0,12.4,63.9,0.917,0.4576271186440678,0.33136094674556216,0.24238320920785375,0.40566037735849053,0.36185625005327243,8,1.3,0.4704131250692542,1.0952883060515255,High,0.3532373702595233,True,False,False,CO,MODERATE: Short-term pollution spike,Short-term pollution spike mainly caused by CO. Monitor air quality and avoid prolonged exposure.
2004-03-15 09:00:00,8.1,1961.0,618.0,36.7,1701.0,478.0,537.0,149.0,2665.0,2184.0,14.8,54.3,0.9076,0.6779661016949152,0.4349112426035503,0.3222748815165877,0.5754716981132075,0.5077807011611506,9,1.3,0.6601149115094957,1.6668788190845794,Very High,0.5715905130330539,True,True,False,CO,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by CO. Monitor conditions closely and limit prolonged exposure."
2004-03-15 10:00:00,5.8,1771.0,438.0,26.6,1470.0,394.0,622.0,157.0,2262.0,1973.0,17.4,45.6,0.8993,0.4830508474576271,0.45857988165680474,0.26540284360189575,0.4166666666666667,0.40924426888529664,10,1.3,0.5320175495508856,2.1202683963142923,Very High,0.45338957722971296,True,True,True,CO,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by CO. Avoid outdoor activity, close windows, and activate air purification."
2004-03-15 11:00:00,4.2,1564.0,334.0,20.1,1300.0,319.0,710.0,155.0,2029.0,1798.0,19.8,38.5,0.8801,0.3474576271186441,0.45266272189349116,0.21462423832092078,0.3144654088050315,0.3339521099502025,11,1.0,0.3339521099502025,2.372106895984098,Very High,0.25183849966980576,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-15 12:00:00,3.1,1430.0,221.0,14.1,1120.0,201.0,831.0,134.0,1783.0,1522.0,22.0,34.1,0.8904,0.25423728813559326,0.3905325443786982,0.13473256601218686,0.22012578616352202,0.2516126212711037,12,1.0,0.2516126212711037,2.4901454069565077,Very High,0.11803851097240958,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-15 13:00:00,2.9,1417.0,207.0,14.9,1146.0,171.0,830.0,119.0,1831.0,1404.0,23.3,32.2,0.9096,0.23728813559322032,0.34615384615384615,0.11442112389979688,0.23270440251572327,0.23287106369452149,13,1.0,0.23287106369452149,2.4809813810454635,Very High,-0.009164025911044149,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-15 14:00:00,2.9,1400.0,191.0,15.4,1162.0,159.0,838.0,111.0,1829.0,1263.0,23.9,30.0,0.8757,0.23728813559322032,0.32248520710059175,0.10629654705484089,0.24056603773584906,0.22649508676399405,14,1.0,0.22649508676399405,2.2370633427402034,Very High,-0.24391803830526015,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-15 15:00:00,2.5,1317.0,185.0,12.1,1053.0,153.0,926.0,104.0,1707.0,1137.0,24.4,28.9,0.8736,0.20338983050847456,0.3017751479289941,0.10223425863236289,0.18867924528301885,0.1997551498494854,15,1.0,0.1997551498494854,1.7767035810801928,Very High,-0.4603597616600106,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-15 16:00:00,2.3,1318.0,141.0,11.5,1033.0,143.0,950.0,99.0,1675.0,1068.0,24.4,29.4,0.8848,0.18644067796610167,0.2869822485207101,0.09546377792823289,0.1792452830188679,0.18739276660583984,16,1.0,0.18739276660583984,1.432078798135147,High,-0.3446247829450457,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-15 17:00:00,2.8,1445.0,214.0,14.8,1141.0,156.0,857.0,110.0,1824.0,1252.0,23.8,31.3,0.9137,0.22881355932203387,0.31952662721893493,0.10426540284360189,0.23113207547169812,0.22081849040658397,17,1.4,0.30914588656921754,1.407272574754162,High,-0.02480622338098515,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
